State,County,State+CountyCode,Link_for_percents,Link_for_asbolute
 New York,Bronx County,3600050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600050&year=2025&res=county
 New York,Broome County,3600070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600070&year=2025&res=county
 New York,Cattaraugus County,3600090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600090&year=2025&res=county
 New York,Cayuga County,3600110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600110&year=2025&res=county
 New York,Chautauqua County,3600130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600130&year=2025&res=county
 New York,Chemung County,3600150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600150&year=2025&res=county
 New York,Chenango County,3600170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600170&year=2025&res=county
 New York,Clinton County,3600190,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600190,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600190&year=2025&res=county
 New York,Columbia County,3600210,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600210,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600210&year=2025&res=county
 New York,Cortland County,3600230,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600230,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600230&year=2025&res=county
 New York,Delaware County,3600250,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600250,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600250&year=2025&res=county
 New York,Dutchess County,3600270,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600270,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600270&year=2025&res=county
 New York,Erie County,3600290,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600290,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600290&year=2025&res=county
 New York,Essex County,3600310,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600310,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600310&year=2025&res=county
 New York,Franklin County,3600330,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600330,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600330&year=2025&res=county
 New York,Fulton County,3600350,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600350,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600350&year=2025&res=county
 New York,Genesee County,3600370,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600370,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600370&year=2025&res=county
 New York,Greene County,3600390,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600390,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600390&year=2025&res=county
 New York,Hamilton County,3600410,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600410,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600410&year=2025&res=county
 New York,Herkimer County,3600430,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600430,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600430&year=2025&res=county
 New York,Jefferson County,3600450,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600450,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600450&year=2025&res=county
 New York,Kings County,3600470,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600470,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600470&year=2025&res=county
 New York,Lewis County,3600490,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600490,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600490&year=2025&res=county
 New York,Livingston County,3600510,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600510,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600510&year=2025&res=county
 New York,Madison County,3600530,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600530,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600530&year=2025&res=county
 New York,Monroe County,3600550,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600550,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600550&year=2025&res=county
 New York,Montgomery County,3600570,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600570,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600570&year=2025&res=county
 New York,Nassau County,3600590,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600590,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600590&year=2025&res=county
 New York,New York County,3600610,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600610,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600610&year=2025&res=county
 New York,Niagara County,3600630,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600630,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600630&year=2025&res=county
 New York,Oneida County,3600650,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600650,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600650&year=2025&res=county
 New York,Onondaga County,3600670,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600670,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600670&year=2025&res=county
 New York,Ontario County,3600690,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600690,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600690&year=2025&res=county
 New York,Orange County,3600710,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600710,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600710&year=2025&res=county
 New York,Orleans County,3600730,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600730,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600730&year=2025&res=county
 New York,Oswego County,3600750,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600750,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600750&year=2025&res=county
 New York,Otsego County,3600770,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600770,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600770&year=2025&res=county
 New York,Putnam County,3600790,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600790,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600790&year=2025&res=county
 New York,Queens County,3600810,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600810,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600810&year=2025&res=county
 New York,Rensselaer County,3600830,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600830,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600830&year=2025&res=county
 New York,Richmond County,3600850,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600850,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600850&year=2025&res=county
 New York,Rockland County,3600870,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600870,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600870&year=2025&res=county
 New York,St. Lawrence County,3600890,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600890,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600890&year=2025&res=county
 New York,Saratoga County,3600910,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600910,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600910&year=2025&res=county
 New York,Schenectady County,3600930,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600930,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600930&year=2025&res=county
 New York,Schoharie County,3600950,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600950,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600950&year=2025&res=county
 New York,Schuyler County,3600970,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600970,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600970&year=2025&res=county
 New York,Seneca County,3600990,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3600990,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3600990&year=2025&res=county
 New York,Steuben County,3601010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601010&year=2025&res=county
 New York,Suffolk County,3601030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601030&year=2025&res=county
 New York,Sullivan County,3601050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601050&year=2025&res=county
 New York,Tioga County,3601070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601070&year=2025&res=county
 New York,Tompkins County,3601090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601090&year=2025&res=county
 New York,Ulster County,3601110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601110&year=2025&res=county
 New York,Warren County,3601130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601130&year=2025&res=county
 New York,Washington County,3601150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601150&year=2025&res=county
 New York,Wayne County,3601170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601170&year=2025&res=county
 New York,Westchester County,3601190,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601190,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601190&year=2025&res=county
 New York,Wyoming County,3601210,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601210,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601210&year=2025&res=county
 New York,Yates County,3601230,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3601230,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3601230&year=2025&res=county
 North Carolina,Alamance County,3700010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700010&year=2025&res=county
 North Carolina,Alexander County,3700030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700030&year=2025&res=county
 North Carolina,Alleghany County,3700050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700050&year=2025&res=county
 North Carolina,Anson County,3700070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700070&year=2025&res=county
 North Carolina,Ashe County,3700090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700090&year=2025&res=county
 North Carolina,Avery County,3700110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700110&year=2025&res=county
 North Carolina,Beaufort County,3700130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700130&year=2025&res=county
 North Carolina,Bertie County,3700150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700150&year=2025&res=county
 North Carolina,Bladen County,3700170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700170&year=2025&res=county
 North Carolina,Brunswick County,3700190,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700190,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700190&year=2025&res=county
 North Carolina,Buncombe County,3700210,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700210,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700210&year=2025&res=county
 North Carolina,Burke County,3700230,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700230,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700230&year=2025&res=county
 North Carolina,Cabarrus County,3700250,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700250,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700250&year=2025&res=county
 North Carolina,Caldwell County,3700270,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700270,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700270&year=2025&res=county
 North Carolina,Camden County,3700290,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700290,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700290&year=2025&res=county
 North Carolina,Carteret County,3700310,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700310,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700310&year=2025&res=county
 North Carolina,Caswell County,3700330,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700330,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700330&year=2025&res=county
 North Carolina,Catawba County,3700350,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700350,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700350&year=2025&res=county
 North Carolina,Chatham County,3700370,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700370,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700370&year=2025&res=county
 North Carolina,Cherokee County,3700390,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700390,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700390&year=2025&res=county
 North Carolina,Chowan County,3700410,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700410,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700410&year=2025&res=county
 North Carolina,Clay County,3700430,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700430,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700430&year=2025&res=county
 North Carolina,Cleveland County,3700450,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700450,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700450&year=2025&res=county
 North Carolina,Columbus County,3700470,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700470,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700470&year=2025&res=county
 North Carolina,Craven County,3700490,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700490,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700490&year=2025&res=county
 North Carolina,Cumberland County,3700510,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700510,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700510&year=2025&res=county
 North Carolina,Currituck County,3700530,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700530,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700530&year=2025&res=county
 North Carolina,Dare County,3700550,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700550,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700550&year=2025&res=county
 North Carolina,Davidson County,3700570,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700570,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700570&year=2025&res=county
 North Carolina,Davie County,3700590,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700590,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700590&year=2025&res=county
 North Carolina,Duplin County,3700610,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700610,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700610&year=2025&res=county
 North Carolina,Durham County,3700630,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700630,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700630&year=2025&res=county
 North Carolina,Edgecombe County,3700650,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700650,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700650&year=2025&res=county
 North Carolina,Forsyth County,3700670,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700670,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700670&year=2025&res=county
 North Carolina,Franklin County,3700690,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700690,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700690&year=2025&res=county
 North Carolina,Gaston County,3700710,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700710,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700710&year=2025&res=county
 North Carolina,Gates County,3700730,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700730,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700730&year=2025&res=county
 North Carolina,Graham County,3700750,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700750,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700750&year=2025&res=county
 North Carolina,Granville County,3700770,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700770,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700770&year=2025&res=county
 North Carolina,Greene County,3700790,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700790,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700790&year=2025&res=county
 North Carolina,Guilford County,3700810,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700810,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700810&year=2025&res=county
 North Carolina,Halifax County,3700830,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700830,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700830&year=2025&res=county
 North Carolina,Harnett County,3700850,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700850,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700850&year=2025&res=county
 North Carolina,Haywood County,3700870,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700870,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700870&year=2025&res=county
 North Carolina,Henderson County,3700890,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700890,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700890&year=2025&res=county
 North Carolina,Hertford County,3700910,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700910,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700910&year=2025&res=county
 North Carolina,Hoke County,3700930,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700930,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700930&year=2025&res=county
 North Carolina,Hyde County,3700950,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700950,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700950&year=2025&res=county
 North Carolina,Iredell County,3700970,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700970,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700970&year=2025&res=county
 North Carolina,Jackson County,3700990,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3700990,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3700990&year=2025&res=county
 North Carolina,Johnston County,3701010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3701010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3701010&year=2025&res=county
 North Carolina,Jones County,3701030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G3701030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G3701030&year=2025&res=county
